sku,ean,normale_prijs,advies_prijs
39973593,8710735803372,5.30,6.09
39973594,8710735798487,13.55,15.69
39973595,8710735793949,10.85,12.59
39973597,8710735798463,8.75,10.19
39973598,8710735791877,6.45,7.49
39973599,8710735799514,7.15,8.29
39973600,8710735799224,2.15,2.49
39973601,8710735799293,4.05,4.69
39973602,8710735803440,1.20,1.50
39973603,8710735793826,4.35,5.09
39973604,8710735802429,1.40,1.75
39973605,8710735802443,1.85,2.30
39973607,6937594000304,57.30,77.95
39973610,6937594010143,57.30,77.95
39973611,6937594003107,44.05,67.95
39973615,8711115315140,51.34,73.99
39973616,8711115333960,55.52,83.49
39973620,8711115337098,55.72,97.99
39973621,8711115250694,69.17,100.49
39973622,8711115279930,46.40,76.49
39973624,8710735797121,6.45,7.49
39973625,8710735799637,3.85,4.39
39973626,8710735797060,4.75,5.39
39973627,8710735798920,7.45,8.69
39973628,8710735799569,12.55,14.59
39973629,8717344998284,4.15,6.25
39973630,8717344997331,8.05,12.09
39973631,8717344997317,2.05,3.09
39973632,8717729115206,1.70,2.50
39973633,8718026583071,1.00,1.49
39973634,8717729111949,2.80,4.19
39973635,8718375330432,6.55,9.95
39973636,8718026584825,3.05,4.75
39973637,8719274342717,8.75,13.29
39973638,8718026586027,24.20,36.65
39973639,8710735801194,6.55,10.18
39973640,8710735799347,4.15,4.79
39973642,8710735802030,2.50,2.79
39973643,8710735795134,4.15,7.57
39973644,8710735793727,6.10,9.19
39973645,8710735793666,4.35,5.09
39973646,8710735796988,5.30,7.95
39973657,8710735280043,3.25,4.04
39973658,8710735280050,3.25,4.04
39973660,8710735794816,1.10,1.10
39973661,8711347186303,7.10,8.75
39973663,8716242661153,15.95,35.50
39973677,8711115377292,44.52,66.49
39973679,8711595187022,8.65,13.25
39973680,8711115334462,48.74,72.49
39973681,8711595002516,18.25,27.75
39973682,8711595104579,3.25,4.95
39973683,8711115275468,55.57,90.49
39973684,8711595010511,19.80,29.99
39973685,8711115334370,52.97,78.49
39973687,8710735799613,2.50,2.89
39973688,8710735798883,9.65,11.19
39973689,8710735769869,1.00,
39973690,8710735799385,10.95,10.95
39973691,8710735802474,2.50,3.15
39973692,8710735802450,2.05,2.39
39973693,8710735795172,6.55,7.59
39973694,8710735793741,7.45,11.25
39973695,8710735800937,2.50,3.30
39973700,8710735765069,12.55,14.33
39973703,8710735784060,10.55,12.35
39973705,8710735560190,3.25,3.56
39973708,8711115340876,65.98,
39973709,8711115334349,67.92,116.99
39973710,8711115350745,30.49,43.49
39973711,8711115338866,33.19,54.49
39973712,8720065006893,6.35,9.59
39973713,8711115306162,46.14,67.49
39973714,8711115252056,46.14,93.99
39973715,8716442079048,45.20,80.29
39973716,8711115320298,42.95,90.49
39973717,8710735797022,6.45,7.49
39973718,8710735799118,6.05,6.49
39973722,8712967092241,16.85,20.89
39973723,8710735793703,5.45,6.29
39973724,8710735796964,4.75,7.09
39973725,8710735799439,3.85,4.39
39973729,8710735764598,3.25,4.04
39973730,8711347235469,7.10,8.75
39973734,5410091267988,8.75,14.05
39973735,8711115337159,52.64,76.49
39973739,6937594008126,57.30,86.95
39973741,6937594010037,38.55,59.95
39973745,8711115349923,57.02,97.99
39973747,8711115334073,71.12,105.49
39973749,8711115378756,45.24,
39973750,8711115349886,57.02,97.99
39973751,8711115337227,55.72,97.99
39973752,8711115337319,57.02,97.99
39973753,8711115337333,57.02,97.99
39973755,8711115346410,66.85,116.99
39973757,8710735784046,6.35,8.15
39973760,8710735817126,14.30,21.49
39973762,8710735798784,3.25,4.95
39973767,8711115315034,67.27,97.99
39973769,8710839157050,5.45,5.45
39973770,8716644207928,42.95,76.29
39973771,8716644207898,45.20,80.29
39973772,8716644207935,45.20,80.29
39973773,8716644209021,46.25,82.19
39973774,8716644209656,70.65,109.89
39973778,8711115381985,53.62,
39973800,8711347235445,7.10,
39973801,8711347235346,7.10,8.75
39973802,8711347235520,8.45,9.95
39973812,8716242661313,18.15,66.50
39973819,6937594000267,57.30,86.95
39973820,6937594000151,65.00,98.95
39973821,6937594030004,57.30,86.95
39973822,6937594030011,27.50,41.75
39973826,8711115337067,55.72,97.99
39973827,8711115334066,55.79,105.49
39973828,8711115317380,53.41,83.49
39973829,8711115317632,47.52,83.49
39973830,8711115317519,47.52,83.49
39973831,8711115280226,60.12,86.99
39973832,8711115334356,67.92,116.99
39973833,8711115350578,22.95,42.99
39973834,8711115250731,56.85,100.49
39973843,8712576306517,27.50,47.16
39973847,8711113108195,24.20,44.49
39973855,8716242877691,17.60,34.95
39973856,8710735799682,6.95,7.99
39973857,8710735802009,2.50,2.79
39973858,8710735797046,8.05,12.09
39973859,8710735799491,3.95,4.59
39973860,8710735799453,2.15,2.39
39973864,8712967099189,8.35,14.63
39973879,8711595229791,16.50,
39973880,8711115334479,48.74,72.49
39973881,8711595002523,24.95,37.75
39973882,8711595187626,23.45,26.74
39973883,8711115343075,51.34,
39973884,8711115334493,48.74,72.49
39973885,8711115333977,53.90,83.49
39973902,8711113108225,24.20,44.49
39973906,8711115337074,55.72,97.99
39973907,8711115337418,65.98,100.49
39973908,8711115343426,53.29,76.49
39973909,8711115280035,46.40,76.49
39973910,8711115340951,65.98,
39973911,8711115299129,60.29,
39973912,8711115350608,28.64,53.49
39973913,8711115377711,22.95,37.49
39973914,8711115338477,19.44,35.99
39973915,5410491201070,24.28,45.49
39973916,8711115350752,31.71,54.49
39973917,8711115338286,38.99,53.49
39973918,8711115306186,46.14,67.49
39973919,8711115252018,64.67,93.99
39973920,8716644209588,60.60,107.69
39973924,8716644207942,45.20,80.29
39973929,6937594001509,49.55,75.95
39973936,8716242877745,17.60,34.95
39973945,8713274045920,125.15,188.68
39973946,8711115315010,67.27,97.99
39973947,8716644209564,58.40,103.79
39973948,8716644207867,45.20,80.29
39973949,8716644207522,44.30,78.69
39973950,8716644207461,42.10,74.79
39973951,8716644207843,42.95,76.29
39973952,8711113105156,24.20,58.99
39973959,8711595028875,30.10,45.50
39973961,8716242906940,44.05,84.95
39973963,8713274045739,115.70,175.20
39973965,8713274045838,163.75,247.51
39973966,8716242726609,17.60,43.50
39973968,8711113099394,19.80,42.49
39973969,8716242726579,17.60,43.50
39973975,8716242877738,17.60,34.95
39973988,8716644101110,105.80,225.38
39973989,8711115350622,290.87,421.49
39973991,8711115338224,221.97,421.49
39973992,8711115338927,288.27,428.49
39973993,8718692624795,10.25,15.45
39973994,8711577007591,14.30,13.79
39973995,5032227314627,6.95,7.49
39973996,8716644100212,113.50,226.03
39973998,8710735755763,8.55,
39973999,8710735755831,4.15,5.18
39974002,8710735755824,3.90,5.08
39974003,8710735781670,6.45,9.95
39974004,8710735781687,8.05,11.95
39974005,8710735763249,3.25,4.43
39974006,8710735781632,10.25,14.95
39974007,8716644205825,71.10,138.42
39974008,8716644206051,143.25,269.59
39974009,4085700003526,66.10,66.10
39974010,8719327019740,6.55,13.87
39974011,8719327019733,4.75,8.91
39974012,8719326163116,5.85,9.76
39974013,4048962240177,6.35,6.19
39974014,4048962237047,5.20,5.09
39974015,8719327019726,3.25,6.90
39974016,8719327019757,8.05,17.86
39974017,8711115338934,171.95,342.49
39974019,8718026587321,28.60,43.35
39974021,8713331007052,1.95,
39974023,8711115254470,83.95,191.99
39974029,8718692626683,9.15,12.40
39974030,8710735801026,3.25,3.59
39974031,8711577191245,5.15,4.89
39974032,8719327019719,9.15,20.01
39974034,8719327019788,2.75,5.33
39974035,4006209909195,7.40,7.29
39974036,4048962323788,8.60,8.49
39974039,8710735756692,4.35,5.95
39974041,8710735760453,2.50,3.75
39974042,8711347235483,7.10,8.75
39974043,8711347235384,7.10,8.75
39974044,8711347186181,7.10,8.75
39974046,8711347235322,7.10,8.75
39974047,8713274045654,75.55,115.63
39974048,8713274045869,73.35,102.67
39974050,8711115338231,170.75,336.99
39974051,8711115338965,171.95,299.99
39974059,8713274028862,69.40,105.25
39974060,8713274045951,135.10,204.10
39974062,8712576303912,104.70,143.06
39974063,7439604067004,33.00,49.95
39974064,8711115350592,174.44,336.99
39974065,8711115378183,142.52,271.99
39974066,8711115338255,170.75,294.49
39974067,8711577002992,6.25,5.89
39974068,8719326163154,4.35,10.54
39974069,8719327019702,6.10,14.04
39974070,8719327019795,3.20,6.57
39974071,4006209946404,5.80,5.59
39974072,4048962218114,10.85,10.79
39974073,4048962239867,11.35,11.19
39974074,8719326163130,3.25,7.13
39974075,4048962056976,4.25,4.09
39974076,4048962237139,5.30,5.19
39974077,4048962237085,5.80,5.59
39974078,7439604066007,1.70,2.78
39974079,8719327019771,2.05,3.70
39974080,4006209946411,5.80,5.59
39974081,4006209909201,8.20,8.09
39974082,4048962240078,5.30,5.19
39974083,4048962237146,5.95,5.79
39974084,4048962237092,5.85,5.69
39974085,4048962262193,9.20,9.09
39974086,4048962237016,4.80,4.59
39974116,8711115382005,53.62,
39974128,8711595013024,6.45,9.75
39974129,8711115342979,51.34,
39974130,8711115337142,52.64,76.49
39974131,8711115337173,52.64,76.49
39974134,8711115315102,51.34,73.99
39974135,8711115334417,52.97,78.49
39974137,8711115337302,57.02,97.99
39974138,8711115346397,66.85,116.99
39974139,8711115377551,58.16,97.99
39974140,8711115337258,55.72,97.99
39974141,8711115317663,47.52,83.49
39974142,8711115280141,58.44,
39974144,8711115294322,45.24,74.49
39974145,8711115350431,30.14,53.49
39974146,8711115338903,27.65,37.99
39974147,8711115338873,30.54,43.49
39974148,8716644209663,70.65,109.89
39974149,8716644209038,46.25,82.19
39974150,8716644209014,44.05,78.29
39974152,8716644209649,68.00,105.89
39974153,8711113105132,24.20,58.99
39974156,8716644207232,50.45,89.69
39974157,4048962237061,5.30,5.19
39974159,4048962257342,6.35,6.19
39974160,4048962257243,5.30,5.19
39974161,4048962262223,25.05,25.09
39974162,4048962237160,5.30,5.19
39974163,4048962237023,5.20,5.09
39974164,4048962262179,14.60,14.49
39974165,4048962310160,6.00,5.89
39974166,4048962254136,6.35,6.19
39974168,8713274043957,75.55,96.37
39974187,4048962237115,5.85,5.69
39974188,4048962262247,11.80,11.69
39974189,4048962239829,5.80,5.59
39974190,4048962239850,11.85,11.79
39974191,4048962239898,18.10,18.09
39974192,4048962299892,8.05,7.89
39974193,4048962257144,5.20,5.09
39974194,4048962237153,5.85,5.69
39974195,4048962310191,6.00,5.89
39974196,4048962237108,5.85,5.69
39974197,4006209503577,21.80,21.79
39974198,4006209503591,30.05,30.09
39974199,4048962218237,5.15,4.99
39974200,8711577010119,7.65,7.29
39974202,5412271265920,5.15,13.99
39974203,8710839145354,47.35,48.10
39974204,4048962218701,5.15,4.99
39974205,8711577191047,8.25,7.79
39974206,7439604030046,3.05,4.59
39974214,8711113108577,18.70,43.95
39974215,8716242826156,17.60,29.99
39974227,4048962310184,6.00,5.89
39974228,4048962254129,4.30,4.19
39974229,4048962240160,6.00,5.89
39974230,4048962237122,5.85,5.69
39974231,4048962246629,32.95,33.09
39974232,4048962440447,8.20,8.09
39974233,4048962218749,7.55,7.49
39974234,4006209503553,12.55,12.49
39974235,4048962285475,22.40,22.39
39974236,4048962199833,5.30,5.19
39974237,8711113105064,24.20,58.99
39974247,4048962298871,19.20,19.19
39974248,4048962237030,5.20,5.09
39974249,4048962264944,21.20,21.19
39974250,4048962440478,8.20,8.09
39974251,4048962440430,6.35,6.19
39974252,4048962218756,7.55,7.49
39974253,4006209223246,8.05,7.89
39974254,4048962218718,6.45,6.39
39974255,4048962218411,6.45,6.39
39974256,4048962199857,8.20,8.09
39974257,4006209503546,10.70,10.59
39974258,8590369843346,7.40,7.29
39974259,4006209503584,18.15,18.09
39974260,4006209836286,6.00,5.89
39974261,4048962218695,5.15,4.99
39974264,8710839106133,22.00,23.70
39974273,8713274045890,100.90,152.83
39974274,8713274045807,76.70,114.48
39974276,8711115378152,106.92,163.99
39974278,8716242826163,17.60,43.50
39974280,8710839110499,56.20,58.60
39974291,8715758028030,32.60,36.09
39974293,8713274019631,20.90,35.19
39974295,8712576105943,81.00,89.72
39974296,8711113128087,55.15,74.99
39974299,6937594000366,57.30,77.95
39974300,6937594017005,57.30,86.95
39974303,6937594001004,65.00,88.45
39974307,4048962262230,15.35,15.29
39974308,4048962402766,6.00,5.89
39974309,4048962059328,6.50,6.39
39974310,4048962440515,7.40,7.29
39974311,4048962440461,7.00,6.89
39974312,8590369454788,7.40,7.29
39974313,4006209925072,5.30,5.19
39974314,4048962199734,13.70,13.59
39974315,4006209223239,8.20,8.09
39974316,4048962218428,6.45,6.39
39974325,8711113100496,19.80,42.49
39974326,8711113108584,18.70,43.95
39974327,8710735782455,1.95,3.43
39974330,8712576105776,121.20,133.53
39974331,8716644207829,92.55,164.49
39974332,8710735782462,2.80,3.67
39974333,8710735782325,5.00,8.83
39974334,8710735782288,3.30,5.68
39974335,8710735782387,5.30,9.03
39974336,8710735782394,6.10,10.81
39974337,8711113186971,35.25,58.99
39974338,8710735782592,3.25,5.69
39974339,8710735782219,8.55,15.09
39974340,8710735782264,5.70,9.80
39974341,8710735782752,4.35,7.42
39974342,8710735782448,2.15,3.52
39974345,8713274048631,103.25,155.79
39974346,4054887708487,4.35,5.25
39974352,8711113186858,33.00,58.99
39974354,8711113128100,52.15,74.99
39974355,8710735782615,2.80,4.04
39974356,8710735782653,2.80,4.96
39974357,8710735782684,3.05,5.44
39974358,8710735782172,3.90,6.66
39974359,8710735782226,9.85,17.52
39974360,8710735782233,2.75,4.80
39974361,8710735782271,7.20,12.99
39974363,8710735782738,4.15,7.87
39974364,8710735782431,1.95,3.19
39974365,8710735782509,2.80,4.19
39974366,8710735782165,3.60,6.46
39974367,8710839146108,60.60,63.11
39974369,8711113869447,61.70,62.08
39974370,8710839102357,31.40,34.75
39974376,8713274019624,20.90,35.19
39974377,8710735782400,3.05,5.86
39974378,8710735782745,4.15,7.42
39974379,8711113186773,27.85,42.25
39974380,7439604067073,26.70,40.69
39974381,8713274044053,85.95,126.89
39974382,8713274043834,90.95,108.69
39974383,8713274047382,77.60,85.29
39974384,4053719001819,12.10,
39974385,8713274044817,45.80,76.07
39974386,8713274044114,85.95,126.89
39974387,8713274048914,44.05,49.99
39974388,8713274046774,112.40,170.19
39974389,8713274045241,102.00,154.28
39974390,8713274043995,81.30,84.39
39974391,8713274048211,86.50,105.69
39974392,8713274045937,38.55,58.17
39974394,8713274047238,92.55,127.29
39974395,8713274046668,19.35,23.49
39974396,8713274047818,97.95,117.29
39974398,8711912321764,15.40,23.00
39974399,8716644207638,59.95,106.49
39974403,8716644203081,60.05,106.69
39974404,8716644207454,91.95,163.39
39974405,8710735782189,4.25,7.27
39974406,8710735782356,2.50,4.40
39974407,8711577184803,6.45,5.99
39974408,8713274047948,95.40,109.00
39974409,8713274047207,92.55,127.29
39974410,8713274048044,106.90,110.09
39974411,8713274047931,100.90,120.59
39974412,8713274027322,59.50,90.25
39974413,8711577011239,6.45,5.99
39974415,8711577010102,5.70,5.39
39974420,8718754434843,25.30,32.80
39974422,8711115350271,442.32,655.49
39974425,8711115255316,69.95,168.49
39974426,8713274036690,165.30,335.41
39974427,4048962285451,18.10,18.09
39974428,4048962240405,5.15,4.99
39974430,8590369454900,7.40,7.29
39974431,4048962218299,4.85,4.69
39974432,4048962218190,5.15,4.99
39974433,4048962218091,7.40,7.29
39974434,8711577190972,7.65,7.29
39974435,5412271265821,5.15,13.99
39974436,5412271265906,5.15,13.99
39974437,8710839110512,62.25,61.00
39974438,8711115350455,267.02,421.49
39974440,8716644205719,153.20,305.24
39974441,8716644205870,174.15,363.48
39974442,8716644203654,209.40,405.11
39974443,5410091269890,7.15,8.15
39974446,8711115377742,174.44,294.49
39974447,8711577143657,5.15,4.89
39974448,8719326163147,5.30,11.05
39974449,4048962237221,5.85,5.69
39974450,4048962240092,5.15,4.99
39974451,4048962257151,4.80,4.59
39974452,4048962245486,5.80,5.59
39974453,4048962245639,30.20,30.19
39974454,4048962267433,11.85,11.79
39974455,4048962254112,4.30,4.19
39974456,4048962240115,6.35,6.19
39974457,4048962257281,5.15,4.99
39974467,8711113126663,44.05,84.99
39974478,8710735782240,3.25,5.81
39974479,8710735782424,3.25,5.73
39974480,8710735782714,3.05,4.84
39974481,8711113186957,30.80,54.99
39974482,8710735782639,2.80,4.64
39974483,8710735782318,4.35,7.50
39974484,8710735782332,6.45,11.54
39974485,8713274048525,41.20,45.29
39974486,8713274044695,45.80,76.96
39974487,8713274047719,78.60,96.19
39974499,8713274047290,85.10,130.99
39974500,8713274047320,85.10,130.99
39974501,8713274047443,78.60,96.19
39974502,8713274046088,38.35,56.99
39974503,8713274044138,80.45,128.99
39974504,8713274045029,77.10,99.19
39974505,8713274047412,77.60,85.29
39974506,8713274047269,85.10,130.99
39974507,8713274047351,85.10,130.99
39974508,4013142631014,13.20,
39974510,8711113108607,18.70,43.95
39974516,8711113108546,18.70,43.95
39974519,8713274047658,78.60,96.19
39974520,8713274044152,85.95,126.89
39974521,8713274044015,75.55,121.09
39974522,8713274044077,85.95,126.89
39974523,8713274048495,42.95,49.39
39974524,8713274043858,90.95,108.69
39974525,8713274048877,73.80,111.48
39974526,8713274048860,67.85,102.84
39974527,8713274048839,74.90,113.18
39974528,8713274047559,131.15,198.59
39974529,4048962254099,21.20,21.19
39974530,4048962440416,8.05,7.89
39974531,4048962440409,5.95,5.79
39974532,4048962440539,9.15,8.99
39974533,4048962440423,8.20,8.09
39974534,4006209909225,8.20,8.09
39974535,4048962059311,6.50,6.39
39974536,4006209503522,18.10,18.09
39974537,4048962199710,10.70,10.59
39974538,4048962218350,4.90,4.69
39974539,8713274046477,100.90,152.75
39974540,8713274045746,42.45,64.01
39974541,8713274046019,42.45,63.84
39974542,8713274045999,42.45,63.84
39974543,8713274044183,38.35,56.99
39974544,8713274045845,20.40,31.83
39974545,8713274046361,100.90,152.58
39974546,8713274046286,104.20,154.45
39974547,8713274046255,104.20,154.53
39974548,8713274045876,29.25,44.54
39974549,4006209223222,8.20,8.09
39974551,7311490040494,13.05,14.59
39974555,8710839114152,52.85,49.95
39974559,8713274043971,85.45,86.68
39974560,8713274048815,71.15,109.76
39974561,8713274048754,52.85,68.89
39974562,8713274048846,72.70,109.78
39974563,8713274048822,68.95,112.70
39974564,8713274046316,98.05,148.49
39974565,8713274046453,95.40,144.09
39974566,8713274045180,98.75,156.73
39974567,8713274046293,98.75,166.49
39974568,8713274045760,42.45,63.84
39974570,3178040682184,9.85,10.69
39974571,8711577190361,6.25,5.89
39974572,8710839227050,9.85,11.60
39974573,8719326163161,6.35,15.67
39974574,4048962217827,6.35,6.19
39974575,4048962331974,8.60,8.49
39974576,4048962323818,9.15,8.99
39974577,4048962323801,9.15,8.99
39974578,4048962237245,5.95,5.79
39974579,8711577223274,7.65,7.29
39974591,8713274045593,33.65,58.40
39974592,8713274045210,104.20,154.45
39974593,8713274045968,33.00,49.62
39974594,8713274048204,81.00,98.69
39974595,8713274048723,77.10,92.89
39974597,8713274046842,103.35,131.99
39974598,8713274048037,106.90,110.09
39974599,8713274048020,106.90,110.09
39974601,4048962440546,9.60,9.49
39974602,4006209503539,13.70,13.59
39974603,4006209503560,15.40,15.39
39974604,4048962218329,4.90,4.69
39974605,4048962240412,5.15,4.99
39974606,4048962218275,4.80,4.59
39974607,4048962218343,4.90,4.69
39974608,4048962230864,28.20,28.19
39974609,4048962154214,10.25,10.09
39974610,4006209836309,5.85,5.69
39974613,8716242826170,17.60,43.50
39974614,8711113099639,19.80,42.49
39974616,8716242877684,17.60,34.95
39974619,8711595024327,22.00,33.45
39974621,8711577190125,11.60,10.99
39974626,7439604067042,55.05,83.99
39974627,8713274045586,75.55,114.40
39974630,8713274045982,115.70,174.95
39974632,8711115350479,222.51,336.99
39974633,8711115348704,171.95,342.49
39974644,7439604065000,2.50,4.92
39974645,8719326163123,9.40,15.99
39974646,8719327019764,1.20,2.64
39974647,4048962217834,6.35,6.19
39974648,4048962237054,5.80,5.59
39974649,4048962239874,11.35,11.19
39974650,4048962237078,5.30,5.19
39974651,4048962440522,8.60,8.49
39974652,4048962440492,9.25,9.09
39974653,8590369454764,7.45,7.39
39974654,8713274045661,29.70,54.70
39974655,8713274048303,94.75,122.61
39974657,8713274048297,88.80,120.48
39974658,8713274048747,77.10,92.89
39974659,8713274048402,113.50,164.47
39974660,8713274046514,58.40,74.19
39974661,8713274046712,97.85,126.09
39974662,8713274047801,95.40,109.06
39974663,8713274046378,52.85,69.39
39974665,8713274046811,97.85,126.09
39974666,8713274046644,19.35,23.49
39974675,7439604065086,3.00,5.58
39974676,8719326163109,4.95,10.49
39974677,7439604065093,3.90,7.30
39974678,4048962218015,5.85,5.69
39974679,4048962239904,19.00,18.99
39974680,7439604065079,2.15,3.58
39974681,4048962323733,12.95,12.89
39974682,4048962323795,8.60,8.49
39974683,4048962240085,5.80,5.59
39974684,8711577216382,14.05,13.39
39974685,8713274039684,27.50,34.59
39974705,8710839114138,26.40,29.55
39974706,8710839144609,62.25,60.60
39974714,4048962237238,5.30,5.19
39974715,4048962240146,6.00,5.89
39974716,4048962237214,5.30,5.19
39974717,4048962240153,6.00,5.89
39974718,4048962240108,5.95,5.79
39974719,4048962239881,11.80,11.69
39974720,4048962285468,19.75,19.69
39974721,4048962245493,5.80,5.59
39974722,4048962267440,4.65,4.49
39974723,4048962262186,10.35,10.19
39974726,8711577092092,8.45,7.99
39974729,8711577221034,6.45,5.99
39974730,8716242722540,48.45,104.95
39974731,8716242722526,48.45,104.95
39974732,8716242656654,37.45,84.95
39974734,8711577257415,10.35,9.79
39974740,8711577281014,6.25,5.89
39974744,8711912321771,24.85,37.50
39974748,8710735782479,3.05,3.99
39974749,8710735782486,1.95,3.51
39974752,8716644208345,98.05,174.29
39974753,8710735782585,2.50,4.48
39974754,8711115338446,141.99,249.49
39974756,8716644205566,104.70,192.31
39974757,8716644100281,88.15,175.53
39974759,8718375330777,2.05,3.09
39974761,8711115348766,246.56,428.49
39974765,8711115335957,141.99,
39974766,8711115350288,258.12,524.49
39974767,8710735782516,3.25,5.73
39974768,8710735782608,2.50,4.04
39974769,8710735782363,3.25,5.65
39974770,8711113187015,35.25,58.99
39974771,8710735782301,3.85,6.41
39974772,7439604067080,17.60,26.99
39974773,8713274047627,78.60,96.19
39974774,8713274044091,75.55,121.09
39974775,8713274044039,80.45,128.99
39974776,8713274044664,45.80,74.78
39974778,8716242722557,48.45,104.95
39974779,8716242722564,48.45,104.95
39974780,8716242727750,33.00,84.95
39974781,8716242660569,37.45,84.95
39974782,8711577229313,8.75,8.49
39974787,8713274044633,45.80,73.01
39974788,8713274047689,78.60,96.19
39974789,8713274044756,41.40,60.39
39974790,8713274046040,38.35,56.99
39974791,8713274044848,45.80,74.30
39974792,8713274046057,38.35,56.99
39974793,8713274044251,69.40,101.09
39974794,8713274048778,77.10,116.79
39974795,8713274048761,71.60,108.39
39974796,8713274047566,131.15,198.59
39974797,8715854009999,0.75,1.45
39974802,8711113127608,28.60,67.49
39974805,8711577017484,11.60,10.99
39974808,8711577062767,7.05,6.69
39974814,8711577206529,7.65,7.29
39974820,8716644207188,86.40,153.59
39974821,8716644205122,74.70,132.79
39974822,8710735782493,2.50,3.67
39974823,8710735782523,3.75,6.61
39974824,8710735782660,3.05,4.96
39974825,8710735782417,3.25,5.73
39974826,7439604065062,43.60,43.99
39974827,4048962218312,4.85,4.69
39974828,8590369454795,8.05,7.89
39974829,4048962218725,6.45,6.39
39974830,5412271265883,5.15,13.99
39974831,4048962218152,5.15,4.99
39974832,4048962154207,6.20,6.09
39974833,4006209836279,7.40,7.29
39974835,8710839114114,18.15,17.75
39974841,8716242799375,19.80,40.95
39974845,8716644205108,80.20,142.59
39974847,4048962264937,16.95,16.89
39974848,4048962402759,6.00,5.89
39974849,4048962299885,6.00,5.89
39974850,4048962440454,8.60,8.49
39974851,4048962273830,12.65,12.49
39974852,4006209909232,13.15,13.09
39974853,8590369454771,8.05,7.89
39974854,4048962440485,8.60,8.49
39974855,4048962208184,20.10,20.09
39974856,8590369843353,8.20,8.09
39974858,8711577256920,7.05,6.69
39974860,8711577191016,5.80,5.39
39974865,8716242727491,33.00,84.95
39974867,8716242661221,37.45,84.95
39974868,8716242660194,37.45,84.95
39974869,8716242727248,33.00,84.95
39974870,8716242660163,37.45,84.95
39974871,8716242726968,33.00,84.95
39974873,8716242795537,17.60,104.95
39974875,8711577212742,7.65,7.29
39974879,8716242651727,37.45,84.95
39974881,8711577251727,7.05,
39974882,8711577015978,7.05,6.79
39974884,8713274046460,100.90,152.58
39974885,8713274046071,38.35,56.99
39974886,8713274048785,84.35,132.77
39974887,8713274046354,95.40,161.45
39974888,8713274045715,33.00,49.79
39974889,8713274045616,33.65,50.57
39974890,8713274045630,23.75,35.39
39974891,8713274048730,71.60,87.99
39974896,8711577052843,14.20,13.19
39974915,8711577120726,3.95,3.69
39974918,8711577270278,6.55,6.19
39974937,5413326198675,3.25,3.99
39974938,5400997736046,6.45,6.19
39974939,5413326192154,3.20,3.79
39974945,8711577015855,5.70,5.39
39974950,8710735782578,2.80,4.80
39974951,8710735782622,3.25,4.44
39974952,8710735782561,2.15,3.67
39974953,8710735782721,4.15,7.49
39974954,8710735782769,4.75,7.58
39974959,8713274048464,37.20,45.89
39974960,8713274043773,49.55,65.69
39974961,8713274048556,50.65,77.82
39974962,8713274046064,38.35,56.99
39974963,8713274048136,100.65,114.39
39974964,8713274044787,45.80,74.78
39974965,8713274044190,38.35,56.99
39974966,8713274046422,112.40,170.19
39974967,8713274046279,104.20,154.36
39974968,8713274045814,46.90,72.59
39974971,8716242655763,22.00,69.95
39974973,5410083420575,77.10,96.99
39974979,8712576106032,77.10,86.73
39974981,8710735782530,4.15,7.11
39974982,8713274047955,100.90,120.59
39974983,8711577096861,7.65,7.19
39975005,8711113186995,33.00,51.99
39975006,8710735782554,5.45,9.73
39975007,8710735782646,3.25,5.89
39975008,8710735782677,3.25,5.29
39975009,8710735782691,4.75,8.47
39975010,8710735782349,7.30,13.07
39975011,8710735782196,5.30,8.55
39975012,8710735782370,4.35,7.47
39975013,8710735782257,4.60,8.07
39975016,8711113186933,24.20,40.99
39975017,8710735782547,5.00,8.92
39975018,8710735782295,3.45,5.89
39975019,8710735782202,6.55,9.93
39975020,8711113187039,61.20,65.99
39975021,8711113186902,33.00,54.99
39975028,8711113071710,51.75,82.49
39975029,8716242722519,48.45,104.95
39975030,8716242726951,33.00,84.95
39975031,8716242727743,33.00,84.95
39975035,5413326382128,4.60,4.59
39975036,5413326195537,2.30,3.09
39975037,5413326195506,2.30,3.09
39975038,5413326198699,3.25,3.99
39975039,5413326198743,3.25,3.99
39975040,5413326192130,3.20,3.79
39975042,8711577230081,8.75,8.49
39975043,8711577010096,5.80,5.39
39975047,8711577014278,6.55,6.19
39975051,8711113187077,54.65,58.99
39975052,8711113187053,33.00,51.99
39975053,8713274048594,78.60,96.19
39975054,8713274043810,85.40,109.79
39975055,8713274046248,57.90,138.30
39975056,8713274048112,95.15,115.09
39975057,8713274048129,95.15,115.09
39975058,8713274044879,45.80,67.79
39975059,8713274048853,78.25,118.34
39975060,8713274046262,98.75,157.48
39975062,8713274043933,75.55,98.09
39975063,8713274048792,89.90,135.84
39975064,8713274046330,98.05,148.49
39975065,8713274046323,92.55,140.09
39975066,8713274046347,100.90,152.58
39975067,8713274045906,35.25,53.01
39975068,8713274045692,29.70,48.61
39975069,8713274047115,92.55,127.29
39975070,8713274046613,103.35,131.99
39975083,8713274027131,73.80,111.95
39975087,7439604037083,4.15,6.26
39975089,8713274045784,23.75,37.71
39975090,8713274048280,94.75,128.34
39975091,8713274048808,65.65,113.54
39975092,8713274046309,104.20,154.45
39975093,8711577270612,7.65,7.29
39975094,8713274048389,113.50,164.39
39975095,8713274046385,58.40,74.19
